txn_date,provinceEn,inflection,inflection_total,density,density_male,density_female,tourist,tourist_thai,tourist_foreign,pm25,pm10,update_date
4/4/2021,Lampang,0,7,727166,354266,372900,88127,87577,550,153,52,19/1/2022 7:23
4/4/2021,Lamphun,0,6,401750,193199,208551,70522,70337,185,,,19/1/2022 7:23
4/4/2021,Si Sa Ket,0,9,1457730,725631,732099,15523,15523,0,,,19/1/2022 7:23
4/4/2021,Sakon Nakhon,0,1,1146692,569813,576879,27390,27375,15,,,19/1/2022 7:23
4/4/2021,Songkhla,0,149,1429058,696568,732490,69929,69891,38,66,35,19/1/2022 7:23
4/4/2021,Satun,0,24,324321,161388,162933,73143,72554,589,55,24,19/1/2022 7:23
4/4/2021,Samut Prakarn,9,836,1354390,645522,708868,27501,27263,238,,,19/1/2022 7:23
4/4/2021,Samut Songkhram,0,75,191749,91610,100139,126386,126314,72,33,12,19/1/2022 7:23
4/4/2021,Samut Sakhon,13,17173,586317,282574,303743,6690,6639,51,59,33,19/1/2022 7:23
4/4/2021,Saraburi,0,23,644230,316852,327378,96839,96724,115,69,77,19/1/2022 7:23
4/4/2021,Sa kaeo,0,15,561071,280075,280996,23441,23441,0,28,18,19/1/2022 7:23
4/4/2021,Sing Buri,0,17,205427,97606,107821,17847,17847,0,,,19/1/2022 7:23
4/4/2021,Suphan Buri,5,53,837370,404033,433337,72907,72907,0,,,19/1/2022 7:23
4/4/2021,Surat Thani,6,36,1068273,526182,542091,65669,65132,537,73,39,19/1/2022 7:23
4/4/2021,Surin,0,14,1377326,685192,692134,24004,23993,11,,,19/1/2022 7:23
4/4/2021,Sukhothai,0,5,586830,284310,302520,56642,55966,676,,,19/1/2022 7:23
4/4/2021,Nong Khai,0,5,517147,256546,260601,20943,20864,79,23,13,19/1/2022 7:23
4/4/2021,Nong Bua Lam Phu,0,5,509129,253956,255173,4947,4947,0,,,19/1/2022 7:23
4/4/2021,Amnat Charoen,0,4,376158,187258,188900,7354,7354,0,,,19/1/2022 7:23
4/4/2021,Udon Thani,1,12,1567503,776622,790881,39172,39152,20,,,19/1/2022 7:23
4/4/2021,Uttaradit,0,6,447754,218285,229469,47493,47493,0,,,19/1/2022 7:23
4/4/2021,Uthai Thani,0,1,325542,159106,166436,61633,61633,0,,,19/1/2022 7:23
4/4/2021,Ubon Ratchathani,0,19,1866247,931793,934454,115331,115317,14,99,49,19/1/2022 7:23
4/4/2021,Ang Thong,0,124,275944,132088,143856,35544,35544,0,,,19/1/2022 7:23
4/4/2021,Chiang Rai,0,74,1295958,630131,665827,132092,131542,550,222,62,19/1/2022 7:23
4/4/2021,Chiang Mai,0,67,1785706,863274,922432,396241,392204,4037,167,70,19/1/2022 7:23
4/4/2021,Phetchaburi,0,92,482292,232840,249452,385714,385488,226,,,19/1/2022 7:23
4/4/2021,Phetchabun,0,4,980662,483966,496696,95174,94812,362,,,19/1/2022 7:23
4/4/2021,Loei,0,13,638441,319953,318488,50148,50126,22,56,30,19/1/2022 7:23
4/4/2021,Phrae,0,1,436290,210317,225973,62210,62067,143,116,38,19/1/2022 7:23
4/4/2021,Mae Hong Son,0,5,285552,144717,140835,42084,41573,511,347,89,19/1/2022 7:23
4/4/2021,,0,12,,,,,,,,,19/1/2022 7:23
5/4/2021,Krabi,0,27,478376,237526,240850,100764,99754,1010,,,19/1/2022 7:23
5/4/2021,Bangkok,55,5016,5574497,2617639,2956858,1115611,1063854,51757,91,46,19/1/2022 7:23
5/4/2021,Kanchanaburi,0,16,892843,448201,444642,243519,243308,211,23,29,19/1/2022 7:23
5/4/2021,Kalasin,0,4,976734,482933,493801,12687,12687,0,,,19/1/2022 7:23
5/4/2021,Kamphaeng Phet,0,2,713471,352392,361079,39769,39688,81,,,19/1/2022 7:23
5/4/2021,Khon Kaen,0,22,1793256,881683,911573,57354,57291,63,80,54,19/1/2022 7:23
5/4/2021,Chanthaburi,0,224,535634,261945,273689,116001,115931,70,,,19/1/2022 7:23
5/4/2021,Chachoengsao,0,45,721596,353738,367858,29877,29877,0,66,53,19/1/2022 7:23
5/4/2021,Chon Buri,8,1518,1572004,766532,805472,156392,155350,1042,60,35,19/1/2022 7:23
5/4/2021,Chai Nat,0,11,321758,154645,167113,31521,31521,0,,,19/1/2022 7:23
5/4/2021,Chaiyaphum,2,13,1123903,555222,568681,40561,40512,49,,,19/1/2022 7:23
5/4/2021,Chumphon,2,23,509518,251414,258104,61047,60995,52,,,19/1/2022 7:23
5/4/2021,Trang,0,12,640411,313222,327189,40640,40547,93,,,19/1/2022 7:23
5/4/2021,Trat,0,33,228569,113072,115497,137616,137392,224,,,19/1/2022 7:23
5/4/2021,Tak,1,326,672976,340316,332660,59385,59312,73,,,19/1/2022 7:23
5/4/2021,Nakhon Nayok,0,18,259750,128155,131595,76708,76708,0,,,19/1/2022 7:23
5/4/2021,Nakhon Pathom,0,201,922448,443178,479270,98319,98268,51,65,33,19/1/2022 7:23
5/4/2021,Nakhon Phanom,0,3,716791,357234,359557,27584,27557,27,,,19/1/2022 7:23
5/4/2021,Nakhon Ratchasima,0,32,2633610,1294642,1338968,314682,313761,921,68,45,19/1/2022 7:23
5/4/2021,Nakhon Si Thammarat,0,16,1550947,765252,785695,108124,107604,520,,,19/1/2022 7:23
5/4/2021,Nakhon Sawan,0,15,1038712,506804,531908,115116,115001,115,61,178,19/1/2022 7:23
5/4/2021,Nonthaburi,4,475,1281245,596307,684938,33945,33820,125,65,42,19/1/2022 7:23
5/4/2021,Narathiwat,94,164,806698,398996,407702,12366,12366,0,48,26,19/1/2022 7:23
5/4/2021,Nan,0,1,476372,238449,237923,60575,60465,110,,,19/1/2022 7:23
5/4/2021,Bueng Kan,0,0,422066,211554,210512,5420,5420,0,,,19/1/2022 7:23
5/4/2021,Buri Ram,0,15,1580079,784198,795881,38966,38860,106,,,19/1/2022 7:23
5/4/2021,Pathum Thani,2,822,1180730,559573,621157,17584,17443,141,78,34,19/1/2022 7:23
5/4/2021,Prachuap Khiri Khan,2,27,551205,272975,278230,275365,275243,122,,,19/1/2022 7:23
5/4/2021,Prachin Buri,0,21,494574,244431,250143,62857,62857,0,70,49,19/1/2022 7:23
5/4/2021,Pattani,0,97,727686,359470,368216,11318,11318,0,,,19/1/2022 7:23
5/4/2021,Phra Nakhon Si Ayutthaya,0,69,819654,393768,425886,230549,229807,742,60,56,19/1/2022 7:23
5/4/2021,Phayao,0,4,466174,226975,239199,34541,34442,99,151,19,19/1/2022 7:23
5/4/2021,Phang-nga,0,2,268508,133879,134629,132253,130614,1639,,,19/1/2022 7:23
5/4/2021,Phatthalung,0,17,523116,254885,268231,50714,50714,0,,,19/1/2022 7:23
5/4/2021,Phichit,0,10,531541,259263,272278,52325,52325,0,,,19/1/2022 7:23
5/4/2021,Phitsanulok,0,7,848043,415270,432773,150029,149890,139,,,19/1/2022 7:23
5/4/2021,Phuket,0,231,413242,195176,218066,185057,183877,1180,85,33,19/1/2022 7:23
5/4/2021,Maha Sarakham,0,22,951507,466454,485053,12276,12276,0,,,19/1/2022 7:23
5/4/2021,Mukdahan,0,6,350834,175233,175601,29874,29874,0,,,19/1/2022 7:23
5/4/2021,Yala,1,152,539921,268685,271236,29789,29789,0,58,28,19/1/2022 7:23
5/4/2021,Yasothon,0,2,534065,266640,267425,23761,23761,0,,,19/1/2022 7:23
5/4/2021,Ranong,0,1,194741,98300,96441,52522,52361,161,,,19/1/2022 7:23
5/4/2021,Rayong,0,602,744962,365850,379112,102268,101970,298,65,32,19/1/2022 7:23
5/4/2021,Ratchaburi,0,59,869447,422955,446492,42340,42325,15,,,19/1/2022 7:23
5/4/2021,Roi Et,0,4,1297612,643180,654432,9529,9529,0,,,19/1/2022 7:23
5/4/2021,Lop Buri,0,24,741974,370517,371457,54769,54707,62,,,19/1/2022 7:23
5/4/2021,Lampang,0,7,727166,354266,372900,88127,87577,550,116,26,19/1/2022 7:23
5/4/2021,Lamphun,0,6,401750,193199,208551,70522,70337,185,,,19/1/2022 7:23
5/4/2021,Si Sa Ket,0,9,1457730,725631,732099,15523,15523,0,,,19/1/2022 7:23
5/4/2021,Sakon Nakhon,0,1,1146692,569813,576879,27390,27375,15,,,19/1/2022 7:23
5/4/2021,Songkhla,0,149,1429058,696568,732490,69929,69891,38,60,26,19/1/2022 7:23
5/4/2021,Satun,0,24,324321,161388,162933,73143,72554,589,61,17,19/1/2022 7:23
5/4/2021,Samut Prakarn,10,846,1354390,645522,708868,27501,27263,238,,,19/1/2022 7:23
5/4/2021,Samut Songkhram,1,76,191749,91610,100139,126386,126314,72,33,14,19/1/2022 7:23
5/4/2021,Samut Sakhon,4,17177,586317,282574,303743,6690,6639,51,84,39,19/1/2022 7:23
5/4/2021,Saraburi,0,23,644230,316852,327378,96839,96724,115,81,123,19/1/2022 7:23
5/4/2021,Sa kaeo,1,16,561071,280075,280996,23441,23441,0,38,29,19/1/2022 7:23
5/4/2021,Sing Buri,0,17,205427,97606,107821,17847,17847,0,,,19/1/2022 7:23
5/4/2021,Suphan Buri,7,60,837370,404033,433337,72907,72907,0,,,19/1/2022 7:23
5/4/2021,Surat Thani,0,36,1068273,526182,542091,65669,65132,537,62,39,19/1/2022 7:23
5/4/2021,Surin,0,14,1377326,685192,692134,24004,23993,11,,,19/1/2022 7:23
5/4/2021,Sukhothai,0,5,586830,284310,302520,56642,55966,676,,,19/1/2022 7:23
5/4/2021,Nong Khai,0,5,517147,256546,260601,20943,20864,79,32,14,19/1/2022 7:23
5/4/2021,Nong Bua Lam Phu,0,5,509129,253956,255173,4947,4947,0,,,19/1/2022 7:23
5/4/2021,Amnat Charoen,0,4,376158,187258,188900,7354,7354,0,,,19/1/2022 7:23
5/4/2021,Udon Thani,0,12,1567503,776622,790881,39172,39152,20,,,19/1/2022 7:23
5/4/2021,Uttaradit,0,6,447754,218285,229469,47493,47493,0,,,19/1/2022 7:23
5/4/2021,Uthai Thani,0,1,325542,159106,166436,61633,61633,0,,,19/1/2022 7:23
5/4/2021,Ubon Ratchathani,0,19,1866247,931793,934454,115331,115317,14,108,54,19/1/2022 7:23
5/4/2021,Ang Thong,0,124,275944,132088,143856,35544,35544,0,,,19/1/2022 7:23
5/4/2021,Chiang Rai,0,74,1295958,630131,665827,132092,131542,550,145,17,19/1/2022 7:23
5/4/2021,Chiang Mai,0,67,1785706,863274,922432,396241,392204,4037,162,24,19/1/2022 7:23
5/4/2021,Phetchaburi,0,92,482292,232840,249452,385714,385488,226,,,19/1/2022 7:23
5/4/2021,Phetchabun,0,4,980662,483966,496696,95174,94812,362,,,19/1/2022 7:23
5/4/2021,Loei,0,13,638441,319953,318488,50148,50126,22,42,41,19/1/2022 7:23
5/4/2021,Phrae,0,1,436290,210317,225973,62210,62067,143,105,17,19/1/2022 7:23
5/4/2021,Mae Hong Son,0,5,285552,144717,140835,42084,41573,511,188,18,19/1/2022 7:23
5/4/2021,,0,12,,,,,,,,,19/1/2022 7:23
6/4/2021,Krabi,0,27,478376,237526,240850,100764,99754,1010,,,19/1/2022 7:23
6/4/2021,Bangkok,157,5173,5574497,2617639,2956858,1115611,1063854,51757,86,47,19/1/2022 7:23
6/4/2021,Kanchanaburi,1,17,892843,448201,444642,243519,243308,211,41,26,19/1/2022 7:23
6/4/2021,Kalasin,0,4,976734,482933,493801,12687,12687,0,,,19/1/2022 7:23
6/4/2021,Kamphaeng Phet,0,2,713471,352392,361079,39769,39688,81,,,19/1/2022 7:23
6/4/2021,Khon Kaen,0,22,1793256,881683,911573,57354,57291,63,102,48,19/1/2022 7:23
6/4/2021,Chanthaburi,0,224,535634,261945,273689,116001,115931,70,,,19/1/2022 7:23
6/4/2021,Chachoengsao,0,45,721596,353738,367858,29877,29877,0,111,49,19/1/2022 7:23
6/4/2021,Chon Buri,21,1539,1572004,766532,805472,156392,155350,1042,66,45,19/1/2022 7:23
6/4/2021,Chai Nat,0,11,321758,154645,167113,31521,31521,0,,,19/1/2022 7:23
6/4/2021,Chaiyaphum,1,14,1123903,555222,568681,40561,40512,49,,,19/1/2022 7:23
6/4/2021,Chumphon,0,23,509518,251414,258104,61047,60995,52,,,19/1/2022 7:23
6/4/2021,Trang,0,12,640411,313222,327189,40640,40547,93,,,19/1/2022 7:23
6/4/2021,Trat,0,33,228569,113072,115497,137616,137392,224,,,19/1/2022 7:23
6/4/2021,Tak,1,327,672976,340316,332660,59385,59312,73,,,19/1/2022 7:23
6/4/2021,Nakhon Nayok,0,18,259750,128155,131595,76708,76708,0,,,19/1/2022 7:23
6/4/2021,Nakhon Pathom,1,202,922448,443178,479270,98319,98268,51,66,27,19/1/2022 7:23
6/4/2021,Nakhon Phanom,0,3,716791,357234,359557,27584,27557,27,,,19/1/2022 7:23
6/4/2021,Nakhon Ratchasima,0,32,2633610,1294642,1338968,314682,313761,921,88,44,19/1/2022 7:23
6/4/2021,Nakhon Si Thammarat,0,16,1550947,765252,785695,108124,107604,520,,,19/1/2022 7:23
6/4/2021,Nakhon Sawan,0,15,1038712,506804,531908,115116,115001,115,146,23,19/1/2022 7:23
6/4/2021,Nonthaburi,1,476,1281245,596307,684938,33945,33820,125,72,71,19/1/2022 7:23
6/4/2021,Narathiwat,30,194,806698,398996,407702,12366,12366,0,52,27,19/1/2022 7:23
6/4/2021,Nan,0,1,476372,238449,237923,60575,60465,110,,,19/1/2022 7:23
6/4/2021,Bueng Kan,0,0,422066,211554,210512,5420,5420,0,,,19/1/2022 7:23
6/4/2021,Buri Ram,0,15,1580079,784198,795881,38966,38860,106,,,19/1/2022 7:23
6/4/2021,Pathum Thani,2,824,1180730,559573,621157,17584,17443,141,87,28,19/1/2022 7:23
6/4/2021,Prachuap Khiri Khan,0,27,551205,272975,278230,275365,275243,122,,,19/1/2022 7:23
6/4/2021,Prachin Buri,1,22,494574,244431,250143,62857,62857,0,114,41,19/1/2022 7:23
6/4/2021,Pattani,0,97,727686,359470,368216,11318,11318,0,,,19/1/2022 7:23
6/4/2021,Phra Nakhon Si Ayutthaya,1,70,819654,393768,425886,230549,229807,742,68,51,19/1/2022 7:23
6/4/2021,Phayao,0,4,466174,226975,239199,34541,34442,99,55,19,19/1/2022 7:23
6/4/2021,Phang-nga,0,2,268508,133879,134629,132253,130614,1639,,,19/1/2022 7:23
6/4/2021,Phatthalung,0,17,523116,254885,268231,50714,50714,0,,,19/1/2022 7:23
6/4/2021,Phichit,0,10,531541,259263,272278,52325,52325,0,,,19/1/2022 7:23
6/4/2021,Phitsanulok,0,7,848043,415270,432773,150029,149890,139,,,19/1/2022 7:23
6/4/2021,Phuket,0,231,413242,195176,218066,185057,183877,1180,71,27,19/1/2022 7:23
6/4/2021,Maha Sarakham,0,22,951507,466454,485053,12276,12276,0,,,19/1/2022 7:23
6/4/2021,Mukdahan,0,6,350834,175233,175601,29874,29874,0,,,19/1/2022 7:23
6/4/2021,Yala,0,152,539921,268685,271236,29789,29789,0,53,30,19/1/2022 7:23
6/4/2021,Yasothon,0,2,534065,266640,267425,23761,23761,0,,,19/1/2022 7:23
6/4/2021,Ranong,0,1,194741,98300,96441,52522,52361,161,,,19/1/2022 7:23
6/4/2021,Rayong,0,602,744962,365850,379112,102268,101970,298,70,52,19/1/2022 7:23
6/4/2021,Ratchaburi,0,59,869447,422955,446492,42340,42325,15,,,19/1/2022 7:23
6/4/2021,Roi Et,0,4,1297612,643180,654432,9529,9529,0,,,19/1/2022 7:23
6/4/2021,Lop Buri,1,25,741974,370517,371457,54769,54707,62,,,19/1/2022 7:23
6/4/2021,Lampang,0,7,727166,354266,372900,88127,87577,550,47,26,19/1/2022 7:23
6/4/2021,Lamphun,0,6,401750,193199,208551,70522,70337,185,,,19/1/2022 7:23
6/4/2021,Si Sa Ket,0,9,1457730,725631,732099,15523,15523,0,,,19/1/2022 7:23
6/4/2021,Sakon Nakhon,0,1,1146692,569813,576879,27390,27375,15,,,19/1/2022 7:23
6/4/2021,Songkhla,0,149,1429058,696568,732490,69929,69891,38,47,30,19/1/2022 7:23
6/4/2021,Satun,0,24,324321,161388,162933,73143,72554,589,41,17,19/1/2022 7:23
6/4/2021,Samut Prakarn,21,867,1354390,645522,708868,27501,27263,238,,,19/1/2022 7:23
6/4/2021,Samut Songkhram,0,76,191749,91610,100139,126386,126314,72,37,19,19/1/2022 7:23
6/4/2021,Samut Sakhon,7,17184,586317,282574,303743,6690,6639,51,92,32,19/1/2022 7:23
6/4/2021,Saraburi,0,23,644230,316852,327378,96839,96724,115,115,91,19/1/2022 7:23
6/4/2021,Sa kaeo,2,18,561071,280075,280996,23441,23441,0,63,29,19/1/2022 7:23
6/4/2021,Sing Buri,0,17,205427,97606,107821,17847,17847,0,,,19/1/2022 7:23
6/4/2021,Suphan Buri,0,60,837370,404033,433337,72907,72907,0,,,19/1/2022 7:23
6/4/2021,Surat Thani,0,36,1068273,526182,542091,65669,65132,537,64,43,19/1/2022 7:23
6/4/2021,Surin,0,14,1377326,685192,692134,24004,23993,11,,,19/1/2022 7:23
6/4/2021,Sukhothai,0,5,586830,284310,302520,56642,55966,676,,,19/1/2022 7:23
6/4/2021,Nong Khai,0,5,517147,256546,260601,20943,20864,79,37,16,19/1/2022 7:23
6/4/2021,Nong Bua Lam Phu,0,5,509129,253956,255173,4947,4947,0,,,19/1/2022 7:23
6/4/2021,Amnat Charoen,0,4,376158,187258,188900,7354,7354,0,,,19/1/2022 7:23
6/4/2021,Udon Thani,0,12,1567503,776622,790881,39172,39152,20,,,19/1/2022 7:23
6/4/2021,Uttaradit,0,6,447754,218285,229469,47493,47493,0,,,19/1/2022 7:23
6/4/2021,Uthai Thani,0,1,325542,159106,166436,61633,61633,0,,,19/1/2022 7:23
6/4/2021,Ubon Ratchathani,0,19,1866247,931793,934454,115331,115317,14,124,53,19/1/2022 7:23
6/4/2021,Ang Thong,0,124,275944,132088,143856,35544,35544,0,,,19/1/2022 7:23
6/4/2021,Chiang Rai,0,74,1295958,630131,665827,132092,131542,550,53,19,19/1/2022 7:23
6/4/2021,Chiang Mai,2,69,1785706,863274,922432,396241,392204,4037,62,30,19/1/2022 7:23
6/4/2021,Phetchaburi,0,92,482292,232840,249452,385714,385488,226,,,19/1/2022 7:23
6/4/2021,Phetchabun,0,4,980662,483966,496696,95174,94812,362,,,19/1/2022 7:23
6/4/2021,Loei,0,13,638441,319953,318488,50148,50126,22,71,27,19/1/2022 7:23
6/4/2021,Phrae,0,1,436290,210317,225973,62210,62067,143,55,17,19/1/2022 7:23
6/4/2021,Mae Hong Son,0,5,285552,144717,140835,42084,41573,511,60,27,19/1/2022 7:23
6/4/2021,,0,12,,,,,,,,,19/1/2022 7:23
7/4/2021,Krabi,0,27,478376,237526,240850,100764,99754,1010,,,19/1/2022 7:23
7/4/2021,Bangkok,221,5394,5574497,2617639,2956858,1115611,1063854,51757,89,46,19/1/2022 7:23
7/4/2021,Kanchanaburi,0,17,892843,448201,444642,243519,243308,211,23,18,19/1/2022 7:23
7/4/2021,Kalasin,0,4,976734,482933,493801,12687,12687,0,,,19/1/2022 7:23
7/4/2021,Kamphaeng Phet,0,2,713471,352392,361079,39769,39688,81,,,19/1/2022 7:23
7/4/2021,Khon Kaen,2,24,1793256,881683,911573,57354,57291,63,90,45,19/1/2022 7:23
7/4/2021,Chanthaburi,1,225,535634,261945,273689,116001,115931,70,,,19/1/2022 7:23
7/4/2021,Chachoengsao,0,45,721596,353738,367858,29877,29877,0,85,49,19/1/2022 7:23
7/4/2021,Chon Buri,12,1551,1572004,766532,805472,156392,155350,1042,78,41,19/1/2022 7:23
7/4/2021,Chai Nat,0,11,321758,154645,167113,31521,31521,0,,,19/1/2022 7:23
7/4/2021,Chaiyaphum,0,14,1123903,555222,568681,40561,40512,49,,,19/1/2022 7:23
7/4/2021,Chumphon,0,23,509518,251414,258104,61047,60995,52,,,19/1/2022 7:23
7/4/2021,Trang,0,12,640411,313222,327189,40640,40547,93,,,19/1/2022 7:23
7/4/2021,Trat,0,33,228569,113072,115497,137616,137392,224,,,19/1/2022 7:23
7/4/2021,Tak,0,327,672976,340316,332660,59385,59312,73,,,19/1/2022 7:23
7/4/2021,Nakhon Nayok,0,18,259750,128155,131595,76708,76708,0,,,19/1/2022 7:23
7/4/2021,Nakhon Pathom,1,203,922448,443178,479270,98319,98268,51,52,27,19/1/2022 7:23
7/4/2021,Nakhon Phanom,0,3,716791,357234,359557,27584,27557,27,,,19/1/2022 7:23
7/4/2021,Nakhon Ratchasima,0,32,2633610,1294642,1338968,314682,313761,921,89,50,19/1/2022 7:23
7/4/2021,Nakhon Si Thammarat,0,16,1550947,765252,785695,108124,107604,520,,,19/1/2022 7:23
7/4/2021,Nakhon Sawan,0,15,1038712,506804,531908,115116,115001,115,62,73,19/1/2022 7:23
7/4/2021,Nonthaburi,8,484,1281245,596307,684938,33945,33820,125,66,29,19/1/2022 7:23
7/4/2021,Narathiwat,1,195,806698,398996,407702,12366,12366,0,61,30,19/1/2022 7:23
7/4/2021,Nan,0,1,476372,238449,237923,60575,60465,110,,,19/1/2022 7:23
7/4/2021,Bueng Kan,0,0,422066,211554,210512,5420,5420,0,,,19/1/2022 7:23
7/4/2021,Buri Ram,0,15,1580079,784198,795881,38966,38860,106,,,19/1/2022 7:23
7/4/2021,Pathum Thani,3,827,1180730,559573,621157,17584,17443,141,67,30,19/1/2022 7:23
7/4/2021,Prachuap Khiri Khan,6,33,551205,272975,278230,275365,275243,122,,,19/1/2022 7:23
7/4/2021,Prachin Buri,0,22,494574,244431,250143,62857,62857,0,86,45,19/1/2022 7:23
7/4/2021,Pattani,0,97,727686,359470,368216,11318,11318,0,,,19/1/2022 7:23
7/4/2021,Phra Nakhon Si Ayutthaya,1,71,819654,393768,425886,230549,229807,742,58,61,19/1/2022 7:23
7/4/2021,Phayao,0,4,466174,226975,239199,34541,34442,99,43,26,19/1/2022 7:23
7/4/2021,Phang-nga,0,2,268508,133879,134629,132253,130614,1639,,,19/1/2022 7:23
7/4/2021,Phatthalung,0,17,523116,254885,268231,50714,50714,0,,,19/1/2022 7:23
7/4/2021,Phichit,0,10,531541,259263,272278,52325,52325,0,,,19/1/2022 7:23
7/4/2021,Phitsanulok,0,7,848043,415270,432773,150029,149890,139,,,19/1/2022 7:23
7/4/2021,Phuket,1,232,413242,195176,218066,185057,183877,1180,53,33,19/1/2022 7:23
7/4/2021,Maha Sarakham,0,22,951507,466454,485053,12276,12276,0,,,19/1/2022 7:23
7/4/2021,Mukdahan,0,6,350834,175233,175601,29874,29874,0,,,19/1/2022 7:23
7/4/2021,Yala,0,152,539921,268685,271236,29789,29789,0,58,34,19/1/2022 7:23
7/4/2021,Yasothon,0,2,534065,266640,267425,23761,23761,0,,,19/1/2022 7:23
7/4/2021,Ranong,0,1,194741,98300,96441,52522,52361,161,,,19/1/2022 7:23
7/4/2021,Rayong,1,603,744962,365850,379112,102268,101970,298,84,37,19/1/2022 7:23
7/4/2021,Ratchaburi,0,59,869447,422955,446492,42340,42325,15,,,19/1/2022 7:23
7/4/2021,Roi Et,0,4,1297612,643180,654432,9529,9529,0,,,19/1/2022 7:23
7/4/2021,Lop Buri,0,25,741974,370517,371457,54769,54707,62,,,19/1/2022 7:23
7/4/2021,Lampang,1,8,727166,354266,372900,88127,87577,550,37,35,19/1/2022 7:23
7/4/2021,Lamphun,0,6,401750,193199,208551,70522,70337,185,,,19/1/2022 7:23
7/4/2021,Si Sa Ket,0,9,1457730,725631,732099,15523,15523,0,,,19/1/2022 7:23
7/4/2021,Sakon Nakhon,0,1,1146692,569813,576879,27390,27375,15,,,19/1/2022 7:23
7/4/2021,Songkhla,1,150,1429058,696568,732490,69929,69891,38,56,36,19/1/2022 7:23
7/4/2021,Satun,0,24,324321,161388,162933,73143,72554,589,36,33,19/1/2022 7:23
7/4/2021,Samut Prakarn,31,898,1354390,645522,708868,27501,27263,238,,,19/1/2022 7:23
7/4/2021,Samut Songkhram,0,76,191749,91610,100139,126386,126314,72,48,16,19/1/2022 7:23
7/4/2021,Samut Sakhon,12,17196,586317,282574,303743,6690,6639,51,83,44,19/1/2022 7:23
7/4/2021,Saraburi,0,23,644230,316852,327378,96839,96724,115,100,89,19/1/2022 7:23
7/4/2021,Sa kaeo,20,38,561071,280075,280996,23441,23441,0,61,33,19/1/2022 7:23
7/4/2021,Sing Buri,0,17,205427,97606,107821,17847,17847,0,,,19/1/2022 7:23
7/4/2021,Suphan Buri,8,68,837370,404033,433337,72907,72907,0,,,19/1/2022 7:23
7/4/2021,Surat Thani,0,36,1068273,526182,542091,65669,65132,537,72,43,19/1/2022 7:23
7/4/2021,Surin,0,14,1377326,685192,692134,24004,23993,11,,,19/1/2022 7:23
7/4/2021,Sukhothai,0,5,586830,284310,302520,56642,55966,676,,,19/1/2022 7:23
7/4/2021,Nong Khai,0,5,517147,256546,260601,20943,20864,79,39,16,19/1/2022 7:23
7/4/2021,Nong Bua Lam Phu,0,5,509129,253956,255173,4947,4947,0,,,19/1/2022 7:23
7/4/2021,Amnat Charoen,0,4,376158,187258,188900,7354,7354,0,,,19/1/2022 7:23
7/4/2021,Udon Thani,1,13,1567503,776622,790881,39172,39152,20,,,19/1/2022 7:23
7/4/2021,Uttaradit,0,6,447754,218285,229469,47493,47493,0,,,19/1/2022 7:23
7/4/2021,Uthai Thani,0,1,325542,159106,166436,61633,61633,0,,,19/1/2022 7:23
7/4/2021,Ubon Ratchathani,0,19,1866247,931793,934454,115331,115317,14,109,66,19/1/2022 7:23
7/4/2021,Ang Thong,0,124,275944,132088,143856,35544,35544,0,,,19/1/2022 7:23
7/4/2021,Chiang Rai,0,74,1295958,630131,665827,132092,131542,550,44,24,19/1/2022 7:23
7/4/2021,Chiang Mai,2,71,1785706,863274,922432,396241,392204,4037,64,34,19/1/2022 7:23
7/4/2021,Phetchaburi,0,92,482292,232840,249452,385714,385488,226,,,19/1/2022 7:23
7/4/2021,Phetchabun,0,4,980662,483966,496696,95174,94812,362,,,19/1/2022 7:23
7/4/2021,Loei,0,13,638441,319953,318488,50148,50126,22,46,27,19/1/2022 7:23
7/4/2021,Phrae,0,1,436290,210317,225973,62210,62067,143,47,24,19/1/2022 7:23
7/4/2021,Mae Hong Son,0,5,285552,144717,140835,42084,41573,511,84,36,19/1/2022 7:23
7/4/2021,,0,12,,,,,,,,,19/1/2022 7:23
8/4/2021,Krabi,0,27,478376,237526,240850,100764,99754,1010,,,19/1/2022 7:23
8/4/2021,Bangkok,104,5498,5574497,2617639,2956858,1115611,1063854,51757,86,38,19/1/2022 7:23
8/4/2021,Kanchanaburi,0,17,892843,448201,444642,243519,243308,211,29,21,19/1/2022 7:23
8/4/2021,Kalasin,0,4,976734,482933,493801,12687,12687,0,,,19/1/2022 7:23
8/4/2021,Kamphaeng Phet,0,2,713471,352392,361079,39769,39688,81,,,19/1/2022 7:23
8/4/2021,Khon Kaen,3,27,1793256,881683,911573,57354,57291,63,81,54,19/1/2022 7:23
8/4/2021,Chanthaburi,0,225,535634,261945,273689,116001,115931,70,,,19/1/2022 7:23
8/4/2021,Chachoengsao,1,46,721596,353738,367858,29877,29877,0,89,45,19/1/2022 7:23
8/4/2021,Chon Buri,16,1567,1572004,766532,805472,156392,155350,1042,75,42,19/1/2022 7:23
8/4/2021,Chai Nat,0,11,321758,154645,167113,31521,31521,0,,,19/1/2022 7:23
